latitude,longitude,geometry,accident_date,gender,age,road_user_type,road_user_type_desc,accident_type,accident_type_desc,num_of_vehicles,lga_name,stat_div_name,node_type_desc,road_type,location_count
-37.84045145,144.8643771,Point,1450000000000,Male,74,6,Bicyclists,1,Collision with vehicle,2,HOBSONS BAY,Melbourne - West,Intersection,Local Roads,1
-37.97291892,144.6991069,Point,1450000000000,Male,45,4,Motorcyclists,4,Collision with a fixed object,1,WYNDHAM,Melbourne - West,Non Intersection,Local Roads,1
-36.82971932,145.3310308,Point,1460000000000,Male,44,2,Drivers,4,Collision with a fixed object,1,STRATHBOGIE,Country,Non Intersection,Local Roads,1
-38.06823327,145.590369,Point,1460000000000,Male,55,4,Motorcyclists,1,Collision with vehicle,3,CARDINIA,Melbourne - South East,Intersection,Freeway & State Highways,1
-36.46036081,145.2411162,Point,1460000000000,Male,81,2,Drivers,4,Collision with a fixed object,1,SHEPPARTON,Country,Non Intersection,Local Roads,1
-37.81022425,144.9972993,Point,1460000000000,Male,83,1,Pedestrians,2,Struck Pedestrian,1,YARRA,Melbourne - Inner,Non Intersection,Main Roads,1
-36.56841875,142.8397897,Point,1510000000000,Male,59,2,Drivers,1,Collision with vehicle,2,NORTHERN GRAMPIANS,Country,Non Intersection,Local Roads,1
-38.06417323,145.5269708,Point,1490000000000,Male,55,6,Bicyclists,1,Collision with vehicle,2,CARDINIA,Melbourne - South East,Non Intersection,Freeway & State Highways,1
-37.66024129,145.1448579,Point,1550000000000,Male,65,4,Motorcyclists,4,Collision with a fixed object,1,NILLUMBIK,Melbourne - North East,Non Intersection,Local Roads,1
-38.46364702,145.24103,Point,1470000000000,Male,42,2,Drivers,4,Collision with a fixed object,1,BASS COAST,Country,Non Intersection,Local Roads,1
-37.08369964,143.894227,Point,1460000000000,Male,60,4,Motorcyclists,1,Collision with vehicle,2,CENTRAL GOLDFIELDS,Ballarat,Non Intersection,Local Roads,1
-37.17907001,144.9989398,Point,1510000000000,Female,19,2,Drivers,4,Collision with a fixed object,1,MITCHELL,Country,Non Intersection,Local Roads,1
-37.05284844,144.2755416,Point,1500000000000,Male,65,4,Motorcyclists,4,Collision with a fixed object,1,MOUNT ALEXANDER,Bendigo,Non Intersection,Local Roads,1
-37.99874631,145.2829109,Point,1400000000000,Male,41,2,Drivers,1,Collision with vehicle,2,CASEY,Melbourne - South East,Non Intersection,Freeway & State Highways,1
-36.6002832,143.8233121,Point,1460000000000,Female,45,2,Drivers,4,Collision with a fixed object,1,LODDON,Bendigo,Non Intersection,Local Roads,1
-37.80388198,144.934455,Point,1460000000000,Male,56,4,Motorcyclists,1,Collision with vehicle,2,MELBOURNE,Melbourne - Inner,Non Intersection,Freeway Ramps,1
-36.93336124,146.2132179,Point,1460000000000,Male,75,4,Motorcyclists,4,Collision with a fixed object,1,MANSFIELD,Country,Non Intersection,Main Roads,1
-38.49668708,145.2575958,Point,1480000000000,Female,1,3,Passengers,1,Collision with vehicle,2,BASS COAST,Country,Intersection,Tourist Roads,1
-37.53397834,145.688447,Point,1450000000000,Male,54,2,Drivers,4,Collision with a fixed object,1,MURRINDINDI,Country,Non Intersection,Tourist Roads,1
-38.46639654,145.9586711,Point,1520000000000,Female,73,2,Drivers,4,Collision with a fixed object,1,SOUTH GIPPSLAND,Country,Non Intersection,Freeway & State Highways,1
-37.88763707,144.6939779,Point,1450000000000,Female,81,3,Passengers,1,Collision with vehicle,2,WYNDHAM,Melbourne - West,Non Intersection,Main Roads,1
-36.73968929,145.5926692,Point,1490000000000,Male,78,2,Drivers,1,Collision with vehicle,2,STRATHBOGIE,Country,Non Intersection,Freeway & State Highways,1
-37.61440017,145.9073826,Point,1460000000000,Male,36,4,Motorcyclists,1,Collision with vehicle,3,YARRA RANGES,Hume,Non Intersection,Main Roads,1
-34.48259036,142.3624664,Point,1450000000000,Male,38,4,Motorcyclists,5,Collision with some other object,1,MILDURA,Country,Non Intersection,Main Roads,1
-37.76459049,144.8154389,Point,1450000000000,Male,32,4,Motorcyclists,1,Collision with vehicle,3,BRIMBANK,Melbourne - West,Non Intersection,Main Roads,1
-38.32470525,144.7198372,Point,1450000000000,Male,69,6,Bicyclists,1,Collision with vehicle,2,MORNINGTON PENINSULA,Metro,Intersection,Local Roads,1
-37.03674012,144.1046599,Point,1450000000000,Female,25,2,Drivers,4,Collision with a fixed object,1,MOUNT ALEXANDER,Bendigo,Non Intersection,Main Roads,1
-37.20974189,145.3757801,Point,1450000000000,Male,28,2,Drivers,4,Collision with a fixed object,1,MURRINDINDI,Country,Non Intersection,Freeway & State Highways,1
-34.99397987,143.2942596,Point,1480000000000,Male,48,2,Drivers,4,Collision with a fixed object,1,SWAN HILL,Country,Non Intersection,Freeway & State Highways,1
-38.07790777,144.2354161,Point,1510000000000,Female,18,2,Drivers,4,Collision with a fixed object,1,GOLDEN PLAINS,Country,Non Intersection,Freeway & State Highways,1
-36.23912032,145.53162,Point,1450000000000,Male,29,2,Drivers,1,Collision with vehicle,2,SHEPPARTON,Country,Intersection,Local Roads,1
-37.79864661,145.2547628,Point,1550000000000,Female,90,3,Passengers,1,Collision with vehicle,2,MAROONDAH,Melbourne - Outer East,Intersection,Local Roads,1
-38.10202021,144.354432,Point,1530000000000,Male,42,3,Passengers,4,Collision with a fixed object,1,GEELONG,Country,Non Intersection,Freeway & State Highways,1
-34.239605,142.1756834,Point,1450000000000,Female,11,3,Passengers,1,Collision with vehicle,2,MILDURA,Country,Intersection,Freeway & State Highways,2
-34.239605,142.1756834,Point,1450000000000,Female,80,2,Drivers,1,Collision with vehicle,2,MILDURA,Country,Intersection,Freeway & State Highways,2
-37.36416999,144.4184299,Point,1470000000000,Male,39,2,Drivers,4,Collision with a fixed object,1,HEPBURN,Bendigo,Non Intersection,Local Roads,1
-38.08969052,145.1803411,Point,1450000000000,Female,58,2,Drivers,1,Collision with vehicle,2,FRANKSTON,Metro,Non Intersection,Freeway & State Highways,1
-38.24339777,144.1657599,Point,1450000000000,Male,21,2,Drivers,4,Collision with a fixed object,1,SURF COAST,Country,Non Intersection,Local Roads,1
-37.87830836,144.9977377,Point,1450000000000,Male,31,4,Motorcyclists,1,Collision with vehicle,2,GLEN EIRA,Melbourne - Inner,Intersection,Main Roads,1
-37.69385007,144.8815906,Point,1520000000000,Male,62,1,Pedestrians,2,Struck Pedestrian,1,HUME,Melbourne - North West,Non Intersection,Local Roads,1
-35.47244034,143.6706698,Point,1450000000000,Male,20,2,Drivers,1,Collision with vehicle,3,SWAN HILL,Country,Non Intersection,Freeway & State Highways,1
-38.20966045,146.4772034,Point,1450000000000,Male,70,2,Drivers,4,Collision with a fixed object,1,LATROBE,Country,Non Intersection,Local Roads,1
-37.98892693,145.2959856,Point,1530000000000,Male,43,6,Bicyclists,1,Collision with vehicle,2,CASEY,Melbourne - South East,Intersection,Local Roads,1
-38.32041993,145.5847402,Point,1430000000000,Female,73,3,Passengers,1,Collision with vehicle,2,CARDINIA,Melbourne - South East,Non Intersection,Freeway & State Highways,1
-37.33597727,144.1639073,Point,1470000000000,Female,38,2,Drivers,5,Collision with some other object,1,HEPBURN,Ballarat,Non Intersection,Freeway & State Highways,2
-37.87160007,145.2330114,Point,1480000000000,Male,36,2,Drivers,4,Collision with a fixed object,2,KNOX,Melbourne - Outer East,Non Intersection,Freeway & State Highways,1
-38.34425035,144.2855829,Point,1460000000000,Female,50,2,Drivers,4,Collision with a fixed object,1,SURF COAST,Country,Non Intersection,Tourist Roads,1
-37.66980995,144.885492,Point,1470000000000,Female,62,3,Passengers,1,Collision with vehicle,2,HUME,Melbourne - North West,Intersection,Main Roads,2
-37.66980995,144.885492,Point,1470000000000,Female,57,2,Drivers,1,Collision with vehicle,2,HUME,Melbourne - North West,Intersection,Main Roads,2
-36.89673996,144.4966003,Point,1460000000000,Female,69,2,Drivers,4,Collision with a fixed object,1,BENDIGO,Bendigo,Non Intersection,Main Roads,1
-37.37500751,143.2038111,Point,1450000000000,Female,28,3,Passengers,3,Struck animal,1,ARARAT,Country,Non Intersection,Freeway & State Highways,1
-36.46499,145.2227488,Point,1460000000000,Male,57,2,Drivers,1,Collision with vehicle,2,SHEPPARTON,Country,Non Intersection,Main Roads,1
-38.24546021,145.191599,Point,1460000000000,Male,36,4,Motorcyclists,1,Collision with vehicle,2,MORNINGTON PENINSULA,Metro,Non Intersection,Main Roads,1
-37.72746039,144.9636776,Point,1470000000000,Male,85,1,Pedestrians,2,Struck Pedestrian,1,MORELAND,Melbourne - North West,Intersection,Main Roads,1
-37.81044782,145.3767369,Point,1460000000000,Male,82,3,Passengers,1,Collision with vehicle,2,YARRA RANGES,Melbourne - Outer East,Non Intersection,Tourist Roads,1
-36.71126052,144.758947,Point,1480000000000,Female,3,3,Passengers,4,Collision with a fixed object,1,CAMPASPE,Country,Non Intersection,Main Roads,1
-37.85484021,145.2180202,Point,1430000000000,Male,40,2,Drivers,1,Collision with vehicle,2,KNOX,Melbourne - Outer East,Non Intersection,Main Roads,1
-38.74320953,143.6681158,Point,1460000000000,Male,48,1,Pedestrians,4,Collision with a fixed object,1,COLAC OTWAY,Country,Non Intersection,Local Roads,1
-37.6889606,144.9863921,Point,1460000000000,Female,28,2,Drivers,4,Collision with a fixed object,1,WHITTLESEA,Melbourne - North East,Non Intersection,Freeway & State Highways,1
-35.74763207,142.3811671,Point,1460000000000,Male,23,2,Drivers,4,Collision with a fixed object,1,YARRIAMBIACK,Country,Non Intersection,Freeway & State Highways,1
-37.72749898,145.0198589,Point,1460000000000,Male,59,1,Pedestrians,2,Struck Pedestrian,1,DAREBIN,Melbourne - North East,Non Intersection,Main Roads,1
-38.22926865,141.6267621,Point,1540000000000,Male,20,2,Drivers,1,Collision with vehicle,2,GLENELG,Country,Non Intersection,Freeway & State Highways,1
-37.77816968,145.2566272,Point,1470000000000,Male,42,4,Motorcyclists,1,Collision with vehicle,2,MAROONDAH,Melbourne - Outer East,Non Intersection,Local Roads,1
-37.80076201,144.8012096,Point,1460000000000,Male,31,3,Passengers,1,Collision with vehicle,2,BRIMBANK,Melbourne - West,Non Intersection,Freeway & State Highways,1
-38.00119381,145.1175904,Point,1500000000000,Male,39,2,Drivers,1,Collision with vehicle,2,KINGSTON,Melbourne - Inner South,Non Intersection,Local Roads,1
-37.69060036,145.0021749,Point,1460000000000,Male,53,2,Drivers,1,Collision with vehicle,2,WHITTLESEA,Melbourne - North East,Non Intersection,Main Roads,1
-37.28902652,144.8893799,Point,1460000000000,Female,35,2,Drivers,1,Collision with vehicle,2,MITCHELL,Country,Non Intersection,Main Roads,1
-37.79187874,144.8918025,Point,1500000000000,Male,43,4,Motorcyclists,7,Fall from or in moving vehicle,1,MARIBYRNONG,Melbourne - West,Non Intersection,Main Roads,1
-37.82088828,145.0544403,Point,1440000000000,Male,52,2,Drivers,1,Collision with vehicle,2,BOROONDARA,Melbourne - Inner East,Non Intersection,Main Roads,1
-38.27931838,146.7251242,Point,1540000000000,Male,31,2,Drivers,4,Collision with a fixed object,1,WELLINGTON,Country,Non Intersection,Local Roads,1
-37.75409021,144.703592,Point,1400000000000,Male,10,3,Passengers,1,Collision with vehicle,3,MELTON,Melbourne - West,Non Intersection,Main Roads,1
-37.75666972,144.9748682,Point,1460000000000,Male,63,1,Pedestrians,2,Struck Pedestrian,1,MORELAND,Melbourne - Inner,Intersection,Main Roads,2
-38.34317874,145.2073216,Point,1460000000000,Male,54,4,Motorcyclists,8,No collision and no object struck,1,MORNINGTON PENINSULA,Metro,Non Intersection,Local Roads,1
-37.82984533,144.8065206,Point,1460000000000,Male,38,2,Drivers,1,Collision with vehicle,2,WYNDHAM,Melbourne - West,Non Intersection,Main Roads,1
-37.90313138,145.0862849,Point,1510000000000,Female,53,2,Drivers,1,Collision with vehicle,2,MONASH,Melbourne - Inner South,Intersection,Freeway & State Highways,1
-37.6272298,145.0280781,Point,1460000000000,Male,53,2,Drivers,1,Collision with vehicle,2,WHITTLESEA,Melbourne - North East,Non Intersection,Main Roads,1
-38.39186964,142.5317574,Point,1460000000000,Male,46,2,Drivers,5,Collision with some other object,1,WARRNAMBOOL,Country,Non Intersection,Local Roads,1
-38.15327599,145.3167503,Point,1550000000000,Male,43,1,Pedestrians,2,Struck Pedestrian,1,CASEY,Melbourne - South East,Non Intersection,Freeway & State Highways,1
-37.85984904,144.7099686,Point,1460000000000,Male,32,4,Motorcyclists,1,Collision with vehicle,2,WYNDHAM,Melbourne - West,Intersection,Local Roads,1
-37.26376774,143.3890556,Point,1550000000000,Female,51,3,Passengers,4,Collision with a fixed object,1,PYRENEES,Ballarat,Non Intersection,Local Roads,1
-37.86045469,145.2671056,Point,1440000000000,Male,55,4,Motorcyclists,1,Collision with vehicle,2,KNOX,Melbourne - Outer East,Intersection,Main Roads,1
-38.33947776,143.5923676,Point,1460000000000,Male,48,1,Pedestrians,2,Struck Pedestrian,1,COLAC OTWAY,Country,Intersection,Freeway & State Highways,2
-38.22535042,141.4415882,Point,1460000000000,Male,39,2,Drivers,4,Collision with a fixed object,1,GLENELG,Country,Non Intersection,Main Roads,1
-36.76559028,146.3584138,Point,1520000000000,Male,60,4,Motorcyclists,4,Collision with a fixed object,1,WANGARATTA,Country,Non Intersection,Main Roads,1
-37.89348218,145.0934073,Point,1440000000000,Male,39,4,Motorcyclists,1,Collision with vehicle,3,MONASH,Melbourne - South East,Intersection,Freeway & State Highways,1
-37.87419828,144.6144029,Point,1470000000000,Male,86,2,Drivers,1,Collision with vehicle,2,WYNDHAM,Melbourne - West,Non Intersection,Main Roads,1
-36.22471533,143.9556211,Point,1560000000000,Female,75,2,Drivers,1,Collision with vehicle,2,LODDON,Bendigo,Non Intersection,Freeway & State Highways,1
-37.80199143,145.6045108,Point,1430000000000,Male,21,3,Passengers,6,Vehicle overturned (no collision),1,YARRA RANGES,Melbourne - Outer East,Non Intersection,Local Roads,1
-36.77164803,146.2893381,Point,1490000000000,Male,47,8,Passengers,7,Fall from or in moving vehicle,1,WANGARATTA,Country,Non Intersection,Local Roads,1
-37.83072999,142.2527002,Point,1460000000000,Female,15,3,Passengers,4,Collision with a fixed object,1,SOUTHERN GRAMPIANS,Country,Non Intersection,Local Roads,1
-37.85844783,144.8939397,Point,1460000000000,Male,59,1,Pedestrians,2,Struck Pedestrian,1,HOBSONS BAY,Melbourne - West,Intersection,Main Roads,1
-38.14545027,145.175321,Point,1510000000000,Male,47,1,Pedestrians,2,Struck Pedestrian,1,FRANKSTON,Metro,Non Intersection,Local Roads,1
-37.11533888,146.4257727,Point,1520000000000,Male,55,4,Motorcyclists,4,Collision with a fixed object,1,(MOUNT BULLER),Country,Non Intersection,Tourist Roads,1
-37.24131332,145.0484834,Point,1460000000000,Female,19,2,Drivers,4,Collision with a fixed object,1,MITCHELL,Country,Intersection,Local Roads,1
-37.8245105,145.097514,Point,1470000000000,Female,73,3,Passengers,1,Collision with vehicle,2,BOROONDARA,Melbourne - Inner East,Non Intersection,Local Roads,2
-37.8245105,145.097514,Point,1470000000000,Female,71,2,Drivers,1,Collision with vehicle,2,BOROONDARA,Melbourne - Inner East,Non Intersection,Local Roads,2
-37.93951291,145.0021313,Point,1500000000000,Female,93,1,Pedestrians,2,Struck Pedestrian,1,BAYSIDE,Melbourne - Inner South,Intersection,Main Roads,1
-36.28274297,143.409648,Point,1490000000000,Male,26,2,Drivers,1,Collision with vehicle,2,BULOKE,Country,Non Intersection,Freeway & State Highways,1
-38.2873723,143.652894,Point,1470000000000,Male,50,2,Drivers,1,Collision with vehicle,2,COLAC OTWAY,Country,Intersection,Local Roads,1
-38.10706021,145.2910617,Point,1460000000000,Female,33,2,Drivers,1,Collision with vehicle,2,CASEY,Melbourne - South East,Non Intersection,Main Roads,1
-37.66383002,145.00862,Point,1460000000000,Male,44,4,Motorcyclists,4,Collision with a fixed object,1,WHITTLESEA,Melbourne - North East,Non Intersection,Local Roads,1
-38.00762141,145.1023706,Point,1450000000000,Female,47,2,Drivers,1,Collision with vehicle,3,KINGSTON,Melbourne - Inner South,Non Intersection,Local Roads,1
-36.93019801,144.2969422,Point,1460000000000,Male,66,6,Bicyclists,4,Collision with a fixed object,1,BENDIGO,Bendigo,Intersection,Local Roads,1
-38.07300206,143.7909792,Point,1440000000000,Male,18,3,Passengers,1,Collision with vehicle,2,COLAC OTWAY,Country,Non Intersection,Freeway & State Highways,1
-36.22068893,146.4447573,Point,1460000000000,Male,83,2,Drivers,4,Collision with a fixed object,1,WANGARATTA,Country,Non Intersection,Local Roads,1
-38.37382967,145.0477402,Point,1460000000000,Male,23,2,Drivers,4,Collision with a fixed object,1,MORNINGTON PENINSULA,Metro,Non Intersection,Local Roads,1
-36.16283578,146.9433559,Point,1460000000000,Female,80,3,Passengers,1,Collision with vehicle,2,WODONGA,Country,Intersection,Freeway & State Highways,1
-37.99101911,145.1981698,Point,1460000000000,Female,18,2,Drivers,4,Collision with a fixed object,1,DANDENONG,Melbourne - South East,Non Intersection,Freeway & State Highways,1
-38.05171524,145.1156607,Point,1550000000000,Female,50,6,Bicyclists,1,Collision with vehicle,2,KINGSTON,Melbourne - Inner South,Intersection,Freeway & State Highways,1
-38.44023933,146.3124012,Point,1460000000000,Male,18,2,Drivers,6,Vehicle overturned (no collision),1,LATROBE,Country,Non Intersection,Local Roads,1
-37.73530972,145.1347077,Point,1460000000000,Male,43,4,Motorcyclists,4,Collision with a fixed object,2,BANYULE,Melbourne - North East,Non Intersection,Main Roads,1
-36.43256977,144.6510595,Point,1470000000000,Male,59,2,Drivers,4,Collision with a fixed object,1,BENDIGO,Bendigo,Non Intersection,Freeway & State Highways,1
-37.85156699,145.1447906,Point,1440000000000,Male,32,4,Motorcyclists,4,Collision with a fixed object,1,WHITEHORSE,Melbourne - Inner East,Non Intersection,Freeway & State Highways,1
-38.17293053,146.406184,Point,1460000000000,Female,63,2,Drivers,1,Collision with vehicle,2,LATROBE,Country,Non Intersection,Main Roads,2
-38.17293053,146.406184,Point,1460000000000,Male,62,2,Drivers,1,Collision with vehicle,2,LATROBE,Country,Non Intersection,Main Roads,2
-37.33597727,144.1639073,Point,1470000000000,Male,41,3,Passengers,5,Collision with some other object,1,HEPBURN,Ballarat,Non Intersection,Freeway & State Highways,2
-36.35287,145.4619701,Point,1470000000000,Female,39,2,Drivers,1,Collision with vehicle,2,SHEPPARTON,Country,Non Intersection,Local Roads,1
-36.61717801,144.498709,Point,1490000000000,Male,68,2,Drivers,1,Collision with vehicle,3,BENDIGO,Bendigo,Non Intersection,Freeway & State Highways,1
-38.20626426,146.1629506,Point,1470000000000,Male,29,2,Drivers,1,Collision with vehicle,3,BAW BAW,Country,Non Intersection,Freeway & State Highways,1
-37.88555091,145.3695783,Point,1460000000000,Male,17,3,Passengers,1,Collision with vehicle,2,YARRA RANGES,Melbourne - Outer East,Non Intersection,Main Roads,2
-37.88555091,145.3695783,Point,1460000000000,Male,19,2,Drivers,1,Collision with vehicle,2,YARRA RANGES,Melbourne - Outer East,Non Intersection,Main Roads,2
-38.19376858,144.4811241,Point,1470000000000,Male,31,2,Drivers,4,Collision with a fixed object,1,GEELONG,Country,Intersection,Freeway & State Highways,1
-37.39832987,144.7052792,Point,1470000000000,Male,21,2,Drivers,3,Struck animal,1,MACEDON RANGES,Country,Intersection,Local Roads,1
-38.0969178,146.827847,Point,1400000000000,Male,38,2,Drivers,1,Collision with vehicle,2,WELLINGTON,Country,Intersection,Local Roads,1
-37.15298228,144.83851,Point,1470000000000,Female,46,2,Drivers,4,Collision with a fixed object,1,MITCHELL,Country,Non Intersection,Local Roads,1
-36.90532943,143.1153264,Point,1530000000000,Female,74,3,Passengers,1,Collision with vehicle,2,NORTHERN GRAMPIANS,Ballarat,Intersection,Main Roads,4
-36.90532943,143.1153264,Point,1530000000000,Female,64,3,Passengers,1,Collision with vehicle,2,NORTHERN GRAMPIANS,Ballarat,Intersection,Main Roads,4
-36.90532943,143.1153264,Point,1530000000000,Female,71,3,Passengers,1,Collision with vehicle,2,NORTHERN GRAMPIANS,Ballarat,Intersection,Main Roads,4
-36.90532943,143.1153264,Point,1530000000000,Female,75,2,Drivers,1,Collision with vehicle,2,NORTHERN GRAMPIANS,Ballarat,Intersection,Main Roads,4
-36.46952116,145.1589762,Point,1470000000000,Male,67,2,Drivers,1,Collision with vehicle,2,SHEPPARTON,Country,Intersection,Main Roads,1
-38.00233642,145.2411007,Point,1470000000000,Male,36,2,Drivers,4,Collision with a fixed object,1,CASEY,Melbourne - South East,Non Intersection,Freeway & State Highways,1
-37.95103924,145.0027412,Point,1520000000000,Male,58,1,Pedestrians,2,Struck Pedestrian,1,BAYSIDE,Melbourne - Inner South,Non Intersection,Main Roads,1
-38.0036161,146.8650623,Point,1440000000000,Male,22,2,Drivers,4,Collision with a fixed object,1,WELLINGTON,Country,Non Intersection,Local Roads,1
-36.35334854,143.516201,Point,1470000000000,Female,74,2,Drivers,4,Collision with a fixed object,1,LODDON,Bendigo,Non Intersection,Freeway & State Highways,1
-37.78916309,145.1619558,Point,1470000000000,Female,93,3,Passengers,1,Collision with vehicle,2,MANNINGHAM,Melbourne - Inner East,Intersection,Main Roads,1
-38.17902175,144.3384915,Point,1470000000000,Male,87,2,Drivers,1,Collision with vehicle,2,GEELONG,Country,Intersection,Local Roads,1
-37.79732505,145.3916822,Point,1420000000000,Male,53,2,Drivers,4,Collision with a fixed object,1,YARRA RANGES,Melbourne - Outer East,Non Intersection,Main Roads,1
-37.89600808,145.0981003,Point,1470000000000,Male,30,1,Pedestrians,2,Struck Pedestrian,1,MONASH,Melbourne - South East,Non Intersection,Main Roads,1
-37.35582131,141.904938,Point,1470000000000,Male,52,2,Drivers,4,Collision with a fixed object,1,SOUTHERN GRAMPIANS,Country,Non Intersection,Main Roads,1
-37.69531058,144.6076298,Point,1520000000000,Male,32,4,Motorcyclists,1,Collision with vehicle,1,MELTON,Melbourne - West,Non Intersection,Freeway Ramps,1
-37.60695982,145.0452181,Point,1520000000000,Male,39,3,Passengers,4,Collision with a fixed object,1,WHITTLESEA,Melbourne - North East,Non Intersection,Local Roads,1
-37.7522905,145.0016523,Point,1530000000000,Male,58,4,Motorcyclists,1,Collision with vehicle,2,DAREBIN,Melbourne - Inner,Intersection,Local Roads,1
-36.66131235,142.9674027,Point,1470000000000,Female,63,2,Drivers,1,Collision with vehicle,2,NORTHERN GRAMPIANS,Country,Non Intersection,Freeway & State Highways,1
-37.81787539,145.0085753,Point,1500000000000,Female,69,1,Pedestrians,2,Struck Pedestrian,1,YARRA,Melbourne - Inner,Intersection,Main Roads,1
-37.77097397,144.7896319,Point,1400000000000,Male,52,1,Pedestrians,2,Struck Pedestrian,1,BRIMBANK,Melbourne - West,Non Intersection,Main Roads,1
-37.84192041,147.5676528,Point,1470000000000,Male,28,2,Drivers,1,Collision with vehicle,2,EAST GIPPSLAND,Country,Non Intersection,Local Roads,1
-37.20782972,145.732049,Point,1440000000000,Male,37,2,Drivers,4,Collision with a fixed object,1,MURRINDINDI,Country,Non Intersection,Freeway & State Highways,1
-38.45075096,145.9780519,Point,1410000000000,Female,17,3,Passengers,1,Collision with vehicle,2,SOUTH GIPPSLAND,Country,Non Intersection,Freeway & State Highways,1
-36.466259,145.3228253,Point,1530000000000,Male,29,2,Drivers,4,Collision with a fixed object,2,SHEPPARTON,Country,Non Intersection,Main Roads,1
-37.97796813,145.2822404,Point,1470000000000,Female,77,2,Drivers,1,Collision with vehicle,2,CASEY,Melbourne - South East,Non Intersection,Main Roads,1
-35.40551257,143.7314278,Point,1470000000000,Female,22,2,Drivers,4,Collision with a fixed object,1,SWAN HILL,Country,Non Intersection,Local Roads,1
-35.92548099,145.3318948,Point,1470000000000,Male,24,2,Drivers,1,Collision with vehicle,2,MOIRA,Country,Intersection,Freeway & State Highways,1
-38.20142475,146.191979,Point,1450000000000,Male,44,4,Motorcyclists,1,Collision with vehicle,2,BAW BAW,Country,Intersection,Local Roads,1
-38.06207072,142.7823191,Point,1470000000000,Female,58,2,Drivers,1,Collision with vehicle,2,MOYNE,Country,Non Intersection,Freeway & State Highways,1
-37.05696053,142.7214599,Point,1510000000000,Female,58,3,Passengers,6,Vehicle overturned (no collision),1,NORTHERN GRAMPIANS,Country,Non Intersection,Tourist Roads,1
-38.18111246,144.3587605,Point,1470000000000,Male,85,2,Drivers,4,Collision with a fixed object,2,GEELONG,Country,Non Intersection,Main Roads,1
-37.61643337,144.9134234,Point,1540000000000,Male,20,3,Passengers,1,Collision with vehicle,2,HUME,Melbourne - North West,Intersection,Local Roads,1
-36.06865196,144.0858472,Point,1510000000000,Male,23,2,Drivers,4,Collision with a fixed object,1,LODDON,Bendigo,Non Intersection,Local Roads,1
-37.41085159,145.3991282,Point,1470000000000,Male,37,2,Drivers,1,Collision with vehicle,2,MURRINDINDI,Country,Non Intersection,Local Roads,1
-36.7209735,146.9422388,Point,1530000000000,Male,34,2,Drivers,4,Collision with a fixed object,1,ALPINE,Country,Non Intersection,Tourist Roads,1
-38.05515609,143.7288817,Point,1510000000000,Male,44,2,Drivers,1,Collision with vehicle,2,COLAC OTWAY,Country,Non Intersection,Freeway & State Highways,1
-37.06742648,144.2223006,Point,1520000000000,Male,57,3,Passengers,4,Collision with a fixed object,1,MOUNT ALEXANDER,Bendigo,Non Intersection,Freeway & State Highways,1
-37.18431031,146.1438295,Point,1470000000000,Male,87,2,Drivers,4,Collision with a fixed object,1,MANSFIELD,Country,Non Intersection,Main Roads,1
-36.45625265,147.2195005,Point,1470000000000,Male,50,4,Motorcyclists,1,Collision with vehicle,2,TOWONG,Country,Non Intersection,Freeway & State Highways,1
-37.80751019,145.1258819,Point,1470000000000,Male,51,1,Pedestrians,2,Struck Pedestrian,1,WHITEHORSE,Melbourne - Inner East,Non Intersection,Main Roads,1
-37.81244952,144.8081215,Point,1470000000000,Female,59,2,Drivers,1,Collision with vehicle,6,BRIMBANK,Melbourne - West,Non Intersection,Freeway & State Highways,1
-38.09402504,145.2505256,Point,1460000000000,Male,58,4,Motorcyclists,4,Collision with a fixed object,1,CASEY,Melbourne - South East,Intersection,Local Roads,1
-37.77616296,144.8203904,Point,1470000000000,Female,47,2,Drivers,1,Collision with vehicle,3,BRIMBANK,Melbourne - West,Intersection,Main Roads,1
-38.16868555,144.3845065,Point,1460000000000,Male,26,4,Motorcyclists,4,Collision with a fixed object,1,GEELONG,Country,Intersection,Freeway & State Highways,1
-37.56222738,143.8590092,Point,1530000000000,Male,78,1,Pedestrians,2,Struck Pedestrian,1,BALLARAT,Ballarat,Non Intersection,Local Roads,1
-37.26559585,145.259193,Point,1470000000000,Male,41,4,Motorcyclists,1,Collision with vehicle,2,MURRINDINDI,Country,Non Intersection,Main Roads,1
-34.4731299,142.2036109,Point,1470000000000,Male,44,2,Drivers,6,Vehicle overturned (no collision),1,MILDURA,Country,Non Intersection,Freeway & State Highways,1
-37.4882499,145.0237503,Point,1470000000000,Male,25,2,Drivers,4,Collision with a fixed object,1,WHITTLESEA,Melbourne - North East,Non Intersection,Main Roads,1
-38.11785877,145.2867931,Point,1530000000000,Male,32,4,Motorcyclists,5,Collision with some other object,2,CASEY,Melbourne - South East,Non Intersection,Freeway & State Highways,1
-36.36782073,146.3140432,Point,1470000000000,Male,82,2,Drivers,1,Collision with vehicle,2,WANGARATTA,Country,Non Intersection,Main Roads,1
-36.1101796,146.8888707,Point,1470000000000,Male,36,2,Drivers,6,Vehicle overturned (no collision),1,WODONGA,Country,Non Intersection,Local Roads,1
-37.63586338,144.889004,Point,1390000000000,Male,38,4,Motorcyclists,1,Collision with vehicle,2,HUME,Melbourne - North West,Intersection,Main Roads,1
-37.55244023,144.2151849,Point,1470000000000,Female,48,2,Drivers,4,Collision with a fixed object,1,MOORABOOL,Ballarat,Non Intersection,Local Roads,1
